utc,julian_date_ut,earth_distance_km,moon_distance_km,sun_distance_km,earth_moon_separation_deg,earth_sun_separation_deg,moon_sun_separation_deg,earth_apparent_radius_deg,earth_exclusion_radius_deg,moon_apparent_radius_deg,moon_exclusion_radius_deg,sun_apparent_radius_deg,sun_exclusion_radius_deg,earth_moon_cap_overlap_sr,earth_sun_cap_overlap_sr,moon_sun_cap_overlap_sr,earth_moon_sun_triple_overlap_sr,total_excluded_sky_sr,visible_sky_fraction,visible_sky_percent
2026-01-01T03:35:00Z,2461041.649305556,42163.588117,337769.371562,147107172.633286,120.198938676,84.564763239,153.249324733,8.690802584,28.690802584,0.294716261,20.000000000,0.270964506,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990653940171,0.762011321172,76.201132117
2026-01-01T03:40:00Z,2461041.652777778,42163.644220,337140.567321,147108004.771371,121.249091790,83.415676901,153.202869136,8.690790931,28.690790931,0.295265944,20.000000000,0.270962973,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990653326648,0.762011369995,76.201136999
2026-01-01T03:45:00Z,2461041.656250000,42163.700676,336522.565408,147108834.626792,122.294660236,82.267079826,153.153462874,8.690779204,28.690779204,0.295808186,20.000000000,0.270961445,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990652709270,0.762011419124,76.201141912
2026-01-01T03:50:00Z,2461041.659722222,42163.757464,335915.690249,147109661.801013,123.335178939,81.119060266,153.101150254,8.690767408,28.690767408,0.296342606,20.000000000,0.270959921,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990652088258,0.762011468543,76.201146854
2026-01-01T03:55:00Z,2461041.663194444,42163.814576,335320.262316,147110485.896588,124.370150919,79.971708585,153.045978055,8.690755545,28.690755545,0.296868826,20.000000000,0.270958403,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990651463712,0.762011518243,76.201151824
2026-01-01T04:00:00Z,2461041.666666667,42163.872001,334736.597746,147111306.517500,125.399045169,78.825117356,152.987995484,8.690743617,28.690743617,0.297386467,20.000000000,0.270956892,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990650835736,0.762011568215,76.201156822
2026-01-01T04:05:00Z,2461041.670138889,42163.929730,334165.008092,147112123.269345,126.421294131,77.679381695,152.927254157,8.690731626,28.690731626,0.297895152,20.000000000,0.270955388,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990650204440,0.762011618452,76.201161845
2026-01-01T04:10:00Z,2461041.673611111,42163.987752,333605.800064,147112935.759510,127.436291011,76.534599596,152.863808061,8.690719574,28.690719574,0.298394504,20.000000000,0.270953891,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990649569948,0.762011668944,76.201166894
2026-01-01T04:15:00Z,2461041.677083333,42164.046053,333059.275279,147113743.597368,128.443386923,75.390872302,152.797713527,8.690707464,28.690707464,0.298884151,20.000000000,0.270952403,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990648932406,0.762011719678,76.201171968
2026-01-01T04:20:00Z,2461041.680555556,42164.104617,332525.729999,147114546.394454,129.441887867,74.248304673,152.729029186,8.690695300,28.690695300,0.299363722,20.000000000,0.270950925,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990648291988,0.762011770640,76.201177064
2026-01-01T04:25:00Z,2461041.684027778,42164.163426,332005.454875,147115343.764656,130.431051546,73.107005592,152.657815929,8.690683085,28.690683085,0.299832850,20.000000000,0.270949456,45.000000000,0.000000000000,0.001149623005,0.000000000000,0.000000000000,2.989498025893,0.762103305908,76.210330591
