utc,julian_date_ut,goes18_ra_deg,goes18_dec_deg,earth_distance_km,moon_distance_km,sun_distance_km,earth_moon_separation_deg,earth_sun_separation_deg,moon_sun_separation_deg,earth_apparent_radius_deg,earth_exclusion_radius_deg,moon_apparent_radius_deg,moon_exclusion_radius_deg,sun_apparent_radius_deg,sun_exclusion_radius_deg,earth_moon_cap_overlap_sr,earth_sun_cap_overlap_sr,moon_sun_cap_overlap_sr,earth_moon_sun_triple_overlap_sr,total_excluded_sky_sr,visible_sky_fraction,visible_sky_percent
2026-01-01T11:50:00Z,2461041.993055556,141.300759059566,0.107165822860,42167.210300,349738.123465,147132281.874714,101.484187031,44.803704729,146.062515676,8.690050262,28.690050262,0.284630385,20.000000000,0.270918264,45.000000000,0.000000000000,0.347275708648,0.000000000000,0.000000000000,2.643338624532,0.789649795820,78.964979582
2026-01-01T11:55:00Z,2461041.996527778,142.554026203204,0.109245191758,42167.194457,350491.744896,147131727.720679,100.413898747,45.847675954,146.079116724,8.690053552,28.690053552,0.284018373,20.000000000,0.270919284,45.000000000,0.000000000000,0.330405657991,0.000000000000,0.000000000000,2.660208848415,0.788307306059,78.830730606
2026-01-01T12:00:00Z,2461042.000000000,143.807294496125,0.111272477057,42167.177295,351249.178065,147131159.611744,99.344292250,46.899490187,146.098756436,8.690057117,28.690057117,0.283405911,20.000000000,0.270920330,45.000000000,0.000000000000,0.313554616171,0.000000000000,0.000000000000,2.677060077880,0.786966327826,78.696632783
2026-01-01T12:05:00Z,2461042.003472222,145.060564015168,0.113246714967,42167.158821,352010.068732,147130577.814193,98.275504505,47.958605030,146.121427474,8.690060953,28.690060953,0.282793307,20.000000000,0.270921401,45.000000000,0.000000000000,0.296749217620,0.000000000000,0.000000000000,2.693865678408,0.785628980628,78.562898063
2026-01-01T12:10:00Z,2461042.006944444,146.313834836355,0.115166966956,42167.139046,352774.063488,147129982.600827,97.207665737,49.024520334,146.147121110,8.690065060,28.690065060,0.282180863,20.000000000,0.270922498,45.000000000,0.000000000000,0.280015900853,0.000000000000,0.000000000000,2.710599211389,0.784297368383,78.429736838
2026-01-01T12:15:00Z,2461042.010416667,147.567107034861,0.117032320204,42167.117978,353540.809877,147129374.250828,96.140899935,50.096774397,146.175827278,8.690069436,28.690069436,0.281568875,20.000000000,0.270923618,45.000000000,0.000000000000,0.263381064461,0.000000000000,0.000000000000,2.727234278131,0.782973591833,78.297359183
2026-01-01T12:20:00Z,2461042.013888889,148.820380684974,0.118841888028,42167.095627,354309.956589,147128753.049636,95.075325302,51.174940509,146.207534608,8.690074078,28.690074078,0.280957632,20.000000000,0.270924762,45.000000000,0.000000000000,0.246871227922,0.000000000000,0.000000000000,2.743744359048,0.781659761339,78.165976134
2026-01-01T12:25:00Z,2461042.017361111,150.073655860058,0.120594810310,42167.072003,355081.153611,147128119.288807,94.011054700,52.258623812,146.242230466,8.690078984,28.690078984,0.280347418,20.000000000,0.270925929,45.000000000,0.000000000000,0.230513203992,0.000000000000,0.000000000000,2.760102641267,0.780358010601,78.035801060
2026-01-01T12:30:00Z,2461042.020833333,151.326932632534,0.122290253904,42167.047118,355854.052367,147127473.265878,92.948196066,53.347458462,146.279900999,8.690084152,28.690084152,0.279738511,20.000000000,0.270927118,45.000000000,0.000000000000,0.214334286290,0.000000000000,0.000000000000,2.776281831051,0.779070511586,77.907051159
2026-01-01T13:00:00Z,2461042.041666667,158.846630740837,0.131212702374,42166.872018,360507.879799,147123357.003574,86.606216550,59.971210852,146.567472585,8.690120517,28.690120517,0.276127314,20.000000000,0.270934698,45.000000000,0.000000000000,0.122669867721,0.000000000000,0.000000000000,2.867948164096,0.771775936576,77.177593658
2026-01-01T14:00:00Z,2461042.083333333,173.886263827337,0.142200459021,42166.399662,369672.051555,147114119.105623,74.161238283,73.530618698,147.444548737,8.690218619,28.690218619,0.269282066,20.000000000,0.270951712,45.000000000,0.000000000000,0.000164733125,0.000000000000,0.000000000000,2.990458463353,0.762026876723,76.202687672
2026-01-01T15:00:00Z,2461042.125000000,188.926291646183,0.143489176326,42165.792274,378197.571292,147104068.583381,62.148826477,87.292310335,148.684900310,8.690344768,28.690344768,0.263211731,20.000000000,0.270970224,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990629837743,0.762013239183,76.201323918
2026-01-01T16:00:00Z,2461042.166666667,203.966707032604,0.134621971175,42165.109695,385612.825332,147093883.680695,50.744399020,101.085437543,150.231827673,8.690486539,28.690486539,0.258150190,20.000000000,0.270988986,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990637301426,0.762012645242,76.201264524
2026-01-01T17:00:00Z,2461042.208333333,219.007685681496,0.115761051373,42164.364541,391532.046873,147084251.982125,40.280457597,114.754373669,152.022372850,8.690641311,28.690641311,0.254247423,20.000000000,0.271006732,45.000000000,0.047484071829,0.000000000000,0.000000000000,0.000000000000,2.943161377822,0.765790659201,76.579065920
2026-01-01T18:00:00Z,2461042.250000000,234.049173126984,0.088897189855,42163.622698,395661.878402,147075824.207317,31.498949173,128.074812392,153.990332268,8.690795401,28.690795401,0.251593627,20.000000000,0.271022261,45.000000000,0.132366114297,0.000000000000,0.000000000000,0.000000000000,2.858287447703,0.772544711960,77.254471196
2026-01-01T19:00:00Z,2461042.291666667,249.091300884420,0.059306830152,42162.947850,397804.452703,147069170.053218,25.978208149,140.590889424,156.067497563,8.690935580,28.690935580,0.250238536,20.000000000,0.271034524,45.000000000,0.194604936529,0.000000000000,0.000000000000,0.000000000000,2.796056005497,0.777496932782,77.749693278
2026-01-01T20:00:00Z,2461042.333333333,264.133709752289,0.023217096220,42162.359876,397862.466418,147064736.177012,25.793832585,151.157863557,158.183380447,8.691057717,28.691057717,0.250202047,20.000000000,0.271042695,45.000000000,0.196757181901,0.000000000000,0.000000000000,0.000000000000,2.793910190321,0.777667691328,77.766769133
2026-01-01T21:00:00Z,2461042.375000000,279.176095329678,-0.014237595352,42161.858200,395834.164865,147062820.367728,31.035884396,156.864188290,160.263988464,8.691161931,28.691161931,0.251484121,20.000000000,0.271046226,45.000000000,0.137395327215,0.000000000000,0.000000000000,0.000000000000,2.853277531596,0.772943388417,77.294338842
2026-01-01T22:00:00Z,2461042.416666667,294.219174448382,-0.050910413550,42161.566841,391816.595698,147063547.870986,39.656823028,154.227270968,162.230135985,8.691222457,28.691222457,0.254062780,20.000000000,0.271044885,45.000000000,0.052695522065,0.000000000000,0.000000000000,0.000000000000,2.937980523275,0.766202938506,76.620293851
2026-01-01T23:00:00Z,2461042.458333333,309.262408555830,-0.084092030719,42161.468933,386003.895364,147066864.301378,50.019370850,145.094000227,163.995722238,8.691242796,28.691242796,0.257888650,20.000000000,0.271038773,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990677116153,0.762009476886,76.200947689
2026-01-02T00:00:00Z,2461042.500000000,324.305660454308,-0.111515804031,42161.570895,378685.828118,147072538.686408,61.341625566,133.138063381,165.468829580,8.691221615,28.691221615,0.262872358,20.000000000,0.271028316,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990676001007,0.762009565627,76.200956563
